LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
738,Jul,3,23:16:09,combo,ftpd[768],connection,E4,connection
739,Jul,3,23:16:09,combo,ftpd[772],connection,E4,connection
740,Jul,3,23:16:09,combo,ftpd[769],connection,E4,connection
741,Jul,3,23:16:09,combo,ftpd[767],connection,E4,connection
742,Jul,3,23:16:09,combo,ftpd[765],connection,E4,connection
743,Jul,3,23:16:09,combo,ftpd[766],connection,E4,connection
744,Jul,3,23:16:09,combo,ftpd[770],connection,E4,connection
745,Jul,3,23:16:09,combo,ftpd[764],connection,E4,connection
746,Jul,3,23:16:09,combo,ftpd[757],connection,E4,connection
747,Jul,3,23:16:09,combo,ftpd[763],connection,E4,connection
748,Jul,3,23:16:09,combo,ftpd[758],connection,E4,connection
749,Jul,3,23:16:09,combo,ftpd[761],connection,E4,connection
750,Jul,3,23:16:09,combo,ftpd[762],connection,E4,connection
751,Jul,3,23:16:09,combo,ftpd[759],connection,E4,connection
752,Jul,3,23:16:09,combo,ftpd[756],connection,E4,connection
753,Jul,3,23:16:09,combo,ftpd[773],connection,E4,connection
754,Jul,3,23:16:09,combo,ftpd[760],connection,E4,connection
755,Jul,3,23:16:09,combo,ftpd[774],connection,E4,connection
756,Jul,3,23:16:09,combo,ftpd[775],connection,E4,connection
757,Jul,3,23:16:09,combo,ftpd[771],connection,E4,connection
758,Jul,3,23:16:09,combo,ftpd[776],connection,E4,connection
759,Jul,3,23:16:09,combo,ftpd[777],connection,E4,connection
760,Jul,3,23:16:09,combo,ftpd[778],connection,E4,connection
761,Jul,4,04:03:06,combo,su(pam_unix)[1583],session,E2,session
762,Jul,4,04:03:07,combo,su(pam_unix)[1583],session,E2,session
763,Jul,4,04:03:08,combo,logrotate,ALERT,E3,ALERT
764,Jul,4,04:08:48,combo,su(pam_unix)[1965],session,E2,session
765,Jul,4,04:08:49,combo,su(pam_unix)[1965],session,E2,session
766,Jul,4,09:33:09,combo,sshd(pam_unix)[2543],authentication,E0,authentication
767,Jul,4,09:33:10,combo,sshd(pam_unix)[2544],authentication,E0,authentication
768,Jul,4,09:33:14,combo,sshd(pam_unix)[2547],authentication,E0,authentication
769,Jul,4,12:52:44,combo,ftpd[2839],connection,E4,connection
770,Jul,4,12:52:44,combo,ftpd[2838],connection,E4,connection
771,Jul,4,12:52:44,combo,ftpd[2841],connection,E4,connection
772,Jul,4,12:52:44,combo,ftpd[2840],connection,E4,connection
773,Jul,4,12:52:44,combo,ftpd[2831],connection,E4,connection
774,Jul,4,12:52:44,combo,ftpd[2829],connection,E4,connection
775,Jul,4,12:52:44,combo,ftpd[2835],connection,E4,connection
776,Jul,4,12:52:44,combo,ftpd[2828],connection,E4,connection
777,Jul,4,12:52:44,combo,ftpd[2832],connection,E4,connection
778,Jul,4,12:52:44,combo,ftpd[2830],connection,E4,connection
779,Jul,4,12:52:44,combo,ftpd[2837],connection,E4,connection
780,Jul,4,12:52:44,combo,ftpd[2833],connection,E4,connection
781,Jul,4,12:52:44,combo,ftpd[2834],connection,E4,connection
782,Jul,4,12:52:44,combo,ftpd[2836],connection,E4,connection
783,Jul,4,12:52:44,combo,ftpd[2824],connection,E4,connection
784,Jul,4,12:52:44,combo,ftpd[2822],connection,E4,connection
785,Jul,4,12:52:44,combo,ftpd[2821],connection,E4,connection
786,Jul,4,12:52:44,combo,ftpd[2827],connection,E4,connection
787,Jul,4,12:52:44,combo,ftpd[2823],connection,E4,connection
788,Jul,4,12:52:44,combo,ftpd[2825],connection,E4,connection
789,Jul,4,12:52:44,combo,ftpd[2842],connection,E4,connection
790,Jul,4,12:52:44,combo,ftpd[2826],connection,E4,connection
791,Jul,4,12:52:44,combo,ftpd[2843],connection,E4,connection
792,Jul,4,19:15:48,combo,sshd(pam_unix)[3378],authentication,E0,authentication
793,Jul,4,19:15:48,combo,sshd(pam_unix)[3380],authentication,E0,authentication
794,Jul,4,19:15:49,combo,sshd(pam_unix)[3382],authentication,E0,authentication
795,Jul,4,19:15:51,combo,sshd(pam_unix)[3384],authentication,E0,authentication
796,Jul,4,19:15:51,combo,sshd(pam_unix)[3386],authentication,E0,authentication
797,Jul,4,19:15:52,combo,sshd(pam_unix)[3388],authentication,E0,authentication
798,Jul,4,19:15:54,combo,sshd(pam_unix)[3390],authentication,E0,authentication
799,Jul,4,19:15:54,combo,sshd(pam_unix)[3391],authentication,E0,authentication
800,Jul,4,19:15:57,combo,sshd(pam_unix)[3394],authentication,E0,authentication
801,Jul,4,19:15:59,combo,sshd(pam_unix)[3396],authentication,E0,authentication
802,Jul,4,19:16:00,combo,sshd(pam_unix)[3399],authentication,E0,authentication
803,Jul,4,19:16:00,combo,sshd(pam_unix)[3398],authentication,E0,authentication
804,Jul,4,19:16:01,combo,sshd(pam_unix)[3402],authentication,E0,authentication
805,Jul,5,04:03:16,combo,su(pam_unix)[4474],session,E2,session
806,Jul,5,04:03:17,combo,su(pam_unix)[4474],session,E2,session
807,Jul,5,04:03:18,combo,logrotate,ALERT,E3,ALERT
808,Jul,5,04:09:29,combo,su(pam_unix)[5699],session,E2,session
809,Jul,5,04:09:30,combo,su(pam_unix)[5699],session,E2,session
810,Jul,5,13:36:28,combo,sshd(pam_unix)[6552],check,E1,check
811,Jul,5,13:36:28,combo,sshd(pam_unix)[6552],authentication,E0,authentication
812,Jul,5,13:36:28,combo,sshd(pam_unix)[6554],check,E1,check
813,Jul,5,13:36:28,combo,sshd(pam_unix)[6554],authentication,E0,authentication
814,Jul,5,13:36:33,combo,sshd(pam_unix)[6556],check,E1,check
815,Jul,5,13:36:33,combo,sshd(pam_unix)[6556],authentication,E0,authentication
816,Jul,5,13:36:36,combo,sshd(pam_unix)[6558],check,E1,check
817,Jul,5,13:36:36,combo,sshd(pam_unix)[6558],authentication,E0,authentication
818,Jul,5,13:36:37,combo,sshd(pam_unix)[6560],check,E1,check
819,Jul,5,13:36:37,combo,sshd(pam_unix)[6560],authentication,E0,authentication
820,Jul,5,13:52:21,combo,ftpd[6590],connection,E4,connection
821,Jul,5,13:52:21,combo,ftpd[6582],connection,E4,connection
822,Jul,5,13:52:21,combo,ftpd[6580],connection,E4,connection
823,Jul,5,13:52:21,combo,ftpd[6589],connection,E4,connection
824,Jul,5,13:52:21,combo,ftpd[6586],connection,E4,connection
825,Jul,5,13:52:21,combo,ftpd[6591],connection,E4,connection
826,Jul,5,13:52:21,combo,ftpd[6587],connection,E4,connection
827,Jul,5,13:52:21,combo,ftpd[6583],connection,E4,connection
828,Jul,5,13:52:21,combo,ftpd[6588],connection,E4,connection
829,Jul,5,13:52:21,combo,ftpd[6581],connection,E4,connection
830,Jul,5,13:52:21,combo,ftpd[6585],connection,E4,connection
831,Jul,5,13:52:21,combo,ftpd[6592],connection,E4,connection
832,Jul,5,13:52:21,combo,ftpd[6584],connection,E4,connection
833,Jul,5,13:52:23,combo,ftpd[6593],connection,E4,connection
834,Jul,5,13:52:23,combo,ftpd[6595],connection,E4,connection
835,Jul,5,13:52:23,combo,ftpd[6594],connection,E4,connection
836,Jul,5,13:52:23,combo,ftpd[6596],connection,E4,connection
837,Jul,5,13:52:23,combo,ftpd[6597],connection,E4,connection
838,Jul,5,13:52:23,combo,ftpd[6598],connection,E4,connection
839,Jul,5,13:52:23,combo,ftpd[6600],connection,E4,connection
840,Jul,5,13:52:23,combo,ftpd[6601],connection,E4,connection
841,Jul,5,13:52:23,combo,ftpd[6602],connection,E4,connection
842,Jul,5,13:52:23,combo,ftpd[6599],connection,E4,connection
843,Jul,6,02:22:31,combo,sshd(pam_unix)[7694],authentication,E0,authentication
844,Jul,6,02:22:32,combo,sshd(pam_unix)[7702],authentication,E0,authentication
845,Jul,6,02:22:32,combo,sshd(pam_unix)[7697],authentication,E0,authentication
846,Jul,6,02:22:32,combo,sshd(pam_unix)[7696],authentication,E0,authentication
847,Jul,6,02:22:33,combo,sshd(pam_unix)[7704],authentication,E0,authentication
848,Jul,6,04:03:08,combo,su(pam_unix)[8195],session,E2,session
849,Jul,6,04:03:09,combo,su(pam_unix)[8195],session,E2,session
850,Jul,6,04:03:10,combo,logrotate,ALERT,E3,ALERT
851,Jul,6,04:08:43,combo,su(pam_unix)[8565],session,E2,session
852,Jul,6,04:08:44,combo,su(pam_unix)[8565],session,E2,session
853,Jul,6,18:00:56,combo,ftpd[9772],connection,E4,connection
854,Jul,6,18:00:56,combo,ftpd[9773],connection,E4,connection
855,Jul,6,18:00:56,combo,ftpd[9777],connection,E4,connection
856,Jul,6,18:00:56,combo,ftpd[9774],connection,E4,connection
857,Jul,6,18:00:56,combo,ftpd[9775],connection,E4,connection
858,Jul,6,18:00:56,combo,ftpd[9769],connection,E4,connection
859,Jul,6,18:00:56,combo,ftpd[9776],connection,E4,connection
860,Jul,6,18:00:56,combo,ftpd[9771],connection,E4,connection
861,Jul,6,18:00:56,combo,ftpd[9770],connection,E4,connection
862,Jul,6,18:00:56,combo,ftpd[9765],connection,E4,connection
863,Jul,6,18:00:56,combo,ftpd[9764],connection,E4,connection
864,Jul,6,18:00:56,combo,ftpd[9757],connection,E4,connection
865,Jul,6,18:00:56,combo,ftpd[9766],connection,E4,connection
866,Jul,6,18:00:56,combo,ftpd[9758],connection,E4,connection
867,Jul,6,18:00:56,combo,ftpd[9759],connection,E4,connection
868,Jul,6,18:00:56,combo,ftpd[9760],connection,E4,connection
869,Jul,6,18:00:56,combo,ftpd[9761],connection,E4,connection
870,Jul,6,18:00:56,combo,ftpd[9762],connection,E4,connection
871,Jul,6,18:00:56,combo,ftpd[9767],connection,E4,connection
872,Jul,6,18:00:56,combo,ftpd[9763],connection,E4,connection
873,Jul,6,18:00:56,combo,ftpd[9768],connection,E4,connection
874,Jul,6,18:00:57,combo,ftpd[9778],connection,E4,connection
875,Jul,6,18:00:57,combo,ftpd[9779],connection,E4,connection
876,Jul,7,04:04:31,combo,su(pam_unix)[10961],session,E2,session
877,Jul,7,04:04:32,combo,su(pam_unix)[10961],session,E2,session
878,Jul,7,04:04:33,combo,logrotate,ALERT,E3,ALERT
879,Jul,7,04:10:44,combo,su(pam_unix)[12193],session,E2,session
880,Jul,7,04:10:45,combo,su(pam_unix)[12193],session,E2,session
881,Jul,7,07:18:12,combo,sshd(pam_unix)[12518],session,E2,session
882,Jul,7,07:18:12,combo,sshd(pam_unix)[12519],session,E2,session
883,Jul,7,07:18:12,combo,sshd(pam_unix)[12518],session,E2,session
884,Jul,7,07:18:12,combo,sshd(pam_unix)[12520],session,E2,session
885,Jul,7,07:18:12,combo,sshd(pam_unix)[12520],session,E2,session
886,Jul,7,07:18:12,combo,sshd(pam_unix)[12519],session,E2,session
887,Jul,7,07:18:13,combo,sshd(pam_unix)[12524],session,E2,session
888,Jul,7,07:18:13,combo,sshd(pam_unix)[12525],session,E2,session
889,Jul,7,07:18:13,combo,sshd(pam_unix)[12524],session,E2,session
890,Jul,7,07:18:13,combo,sshd(pam_unix)[12527],session,E2,session
891,Jul,7,07:18:14,combo,sshd(pam_unix)[12525],session,E2,session
892,Jul,7,07:18:14,combo,sshd(pam_unix)[12527],session,E2,session
893,Jul,7,08:06:12,combo,gpm[2094],***,E7,***
894,Jul,7,08:06:12,combo,gpm[2094],imps2:,E66,imps2: 
895,Jul,7,08:06:15,combo,login(pam_unix)[2421],session,E2,session
896,Jul,7,08:06:15,combo,-- root[2421],ROOT,E8,ROOT
897,Jul,7,08:09:10,combo,login(pam_unix)[2421],session,E2,session
898,Jul,7,08:09:11,combo,udev[12754],removing,E55,removing
899,Jul,7,08:09:11,combo,udev[12753],removing,E55,removing
900,Jul,7,08:09:11,combo,udev[12777],creating,E56,creating
901,Jul,7,08:09:11,combo,udev[12778],creating,E56,creating
902,Jul,7,08:09:11,combo,udev[12786],removing,E55,removing
903,Jul,7,08:09:11,combo,udev[12790],removing,E55,removing
904,Jul,7,08:09:11,combo,udev[12795],creating,E56,creating
905,Jul,7,08:09:11,combo,udev[12798],creating,E56,creating
906,Jul,7,14:18:55,combo,sshd(pam_unix)[13317],check,E1,check
907,Jul,7,14:18:55,combo,sshd(pam_unix)[13317],authentication,E0,authentication
908,Jul,7,14:18:57,combo,sshd(pam_unix)[13321],check,E1,check
909,Jul,7,14:18:57,combo,sshd(pam_unix)[13321],authentication,E0,authentication
910,Jul,7,14:18:58,combo,sshd(pam_unix)[13318],check,E1,check
911,Jul,7,14:18:58,combo,sshd(pam_unix)[13318],authentication,E0,authentication
912,Jul,7,14:18:59,combo,sshd(pam_unix)[13323],check,E1,check
913,Jul,7,14:18:59,combo,sshd(pam_unix)[13323],authentication,E0,authentication
914,Jul,7,16:33:52,combo,ftpd[13521],connection,E4,connection
915,Jul,7,16:33:52,combo,ftpd[13513],connection,E4,connection
916,Jul,7,16:33:52,combo,ftpd[13511],connection,E4,connection
917,Jul,7,16:33:52,combo,ftpd[13512],connection,E4,connection
918,Jul,7,16:33:52,combo,ftpd[13516],connection,E4,connection
919,Jul,7,16:33:52,combo,ftpd[13515],connection,E4,connection
920,Jul,7,16:33:52,combo,ftpd[13518],connection,E4,connection
921,Jul,7,16:33:52,combo,ftpd[13522],connection,E4,connection
922,Jul,7,16:33:52,combo,ftpd[13517],connection,E4,connection
923,Jul,7,16:33:52,combo,ftpd[13520],connection,E4,connection
924,Jul,7,16:33:52,combo,ftpd[13519],connection,E4,connection
925,Jul,7,16:33:52,combo,ftpd[13514],connection,E4,connection
926,Jul,7,23:09:45,combo,ftpd[14105],connection,E4,connection
927,Jul,7,23:09:45,combo,ftpd[14106],connection,E4,connection
928,Jul,7,23:09:45,combo,ftpd[14103],connection,E4,connection
929,Jul,7,23:09:45,combo,ftpd[14107],connection,E4,connection
930,Jul,7,23:09:45,combo,ftpd[14104],connection,E4,connection
931,Jul,7,23:09:45,combo,ftpd[14108],connection,E4,connection
932,Jul,7,23:09:45,combo,ftpd[14109],connection,E4,connection
933,Jul,7,23:09:45,combo,ftpd[14110],connection,E4,connection
934,Jul,7,23:09:45,combo,ftpd[14111],connection,E4,connection
935,Jul,7,23:09:45,combo,ftpd[14112],connection,E4,connection
936,Jul,7,23:09:45,combo,ftpd[14113],connection,E4,connection
937,Jul,7,23:09:45,combo,ftpd[14114],connection,E4,connection
938,Jul,7,23:09:45,combo,ftpd[14115],connection,E4,connection
939,Jul,7,23:09:45,combo,ftpd[14116],connection,E4,connection
940,Jul,7,23:09:45,combo,ftpd[14118],connection,E4,connection
941,Jul,7,23:09:45,combo,ftpd[14119],connection,E4,connection
942,Jul,7,23:09:45,combo,ftpd[14117],connection,E4,connection
943,Jul,7,23:09:47,combo,ftpd[14120],connection,E4,connection
944,Jul,7,23:09:50,combo,ftpd[14121],connection,E4,connection
945,Jul,8,04:04:19,combo,su(pam_unix)[14943],session,E2,session
946,Jul,8,04:04:19,combo,su(pam_unix)[14943],session,E2,session
947,Jul,8,04:04:20,combo,logrotate,ALERT,E3,ALERT
948,Jul,8,04:12:07,combo,su(pam_unix)[19593],session,E2,session
949,Jul,8,04:12:08,combo,su(pam_unix)[19593],session,E2,session
950,Jul,8,20:14:55,combo,sshd(pam_unix)[20963],authentication,E0,authentication
951,Jul,8,20:14:56,combo,sshd(pam_unix)[20969],authentication,E0,authentication
952,Jul,8,20:14:56,combo,sshd(pam_unix)[20968],authentication,E0,authentication
953,Jul,8,20:14:56,combo,sshd(pam_unix)[20964],authentication,E0,authentication
954,Jul,9,04:04:23,combo,su(pam_unix)[21991],session,E2,session
955,Jul,9,04:04:24,combo,su(pam_unix)[21991],session,E2,session
956,Jul,9,04:04:25,combo,logrotate,ALERT,E3,ALERT
957,Jul,9,04:10:11,combo,su(pam_unix)[22368],session,E2,session
958,Jul,9,04:10:12,combo,su(pam_unix)[22368],session,E2,session
959,Jul,9,11:35:59,combo,ftpd[23028],connection,E4,connection
960,Jul,9,11:35:59,combo,ftpd[23027],connection,E4,connection
961,Jul,9,11:35:59,combo,ftpd[23026],connection,E4,connection
962,Jul,9,11:35:59,combo,ftpd[23032],connection,E4,connection
963,Jul,9,11:35:59,combo,ftpd[23030],connection,E4,connection
964,Jul,9,11:35:59,combo,ftpd[23031],connection,E4,connection
965,Jul,9,11:35:59,combo,ftpd[23035],connection,E4,connection
966,Jul,9,11:35:59,combo,ftpd[23038],connection,E4,connection
967,Jul,9,11:35:59,combo,ftpd[23037],connection,E4,connection
968,Jul,9,11:35:59,combo,ftpd[23029],connection,E4,connection
969,Jul,9,11:35:59,combo,ftpd[23036],connection,E4,connection
970,Jul,9,11:35:59,combo,ftpd[23046],connection,E4,connection
971,Jul,9,11:35:59,combo,ftpd[23048],connection,E4,connection
972,Jul,9,11:35:59,combo,ftpd[23045],connection,E4,connection
973,Jul,9,11:35:59,combo,ftpd[23043],connection,E4,connection
974,Jul,9,11:35:59,combo,ftpd[23040],connection,E4,connection
975,Jul,9,11:35:59,combo,ftpd[23044],connection,E4,connection
976,Jul,9,11:35:59,combo,ftpd[23039],connection,E4,connection
977,Jul,9,11:35:59,combo,ftpd[23041],connection,E4,connection
978,Jul,9,11:35:59,combo,ftpd[23047],connection,E4,connection
979,Jul,9,11:35:59,combo,ftpd[23033],connection,E4,connection
980,Jul,9,11:35:59,combo,ftpd[23042],connection,E4,connection
981,Jul,9,11:35:59,combo,ftpd[23034],connection,E4,connection
982,Jul,9,12:16:49,combo,ftpd[23140],connection,E4,connection
983,Jul,9,12:16:49,combo,ftpd[23143],connection,E4,connection
984,Jul,9,12:16:49,combo,ftpd[23142],connection,E4,connection
985,Jul,9,12:16:49,combo,ftpd[23141],connection,E4,connection
986,Jul,9,12:16:49,combo,ftpd[23144],connection,E4,connection
987,Jul,9,12:16:49,combo,ftpd[23145],connection,E4,connection
988,Jul,9,12:16:49,combo,ftpd[23146],connection,E4,connection
989,Jul,9,12:16:49,combo,ftpd[23148],connection,E4,connection
990,Jul,9,12:16:49,combo,ftpd[23149],connection,E4,connection
991,Jul,9,12:16:49,combo,ftpd[23150],connection,E4,connection
992,Jul,9,12:16:49,combo,ftpd[23147],connection,E4,connection
993,Jul,9,12:16:51,combo,ftpd[23151],connection,E4,connection
994,Jul,9,12:16:51,combo,ftpd[23152],connection,E4,connection
995,Jul,9,12:16:51,combo,ftpd[23153],connection,E4,connection
996,Jul,9,12:16:51,combo,ftpd[23155],connection,E4,connection
997,Jul,9,12:16:51,combo,ftpd[23154],connection,E4,connection
998,Jul,9,12:16:52,combo,ftpd[23156],connection,E4,connection
999,Jul,9,12:16:52,combo,ftpd[23157],connection,E4,connection
1000,Jul,9,12:59:44,combo,ftpd[23204],connection,E4,connection
1001,Jul,9,12:59:44,combo,ftpd[23216],connection,E4,connection
1002,Jul,9,12:59:44,combo,ftpd[23215],connection,E4,connection
1003,Jul,9,12:59:44,combo,ftpd[23205],connection,E4,connection
1004,Jul,9,12:59:44,combo,ftpd[23217],connection,E4,connection
1005,Jul,9,12:59:44,combo,ftpd[23206],connection,E4,connection
1006,Jul,9,12:59:44,combo,ftpd[23207],connection,E4,connection
1007,Jul,9,12:59:44,combo,ftpd[23208],connection,E4,connection
1008,Jul,9,12:59:44,combo,ftpd[23209],connection,E4,connection
1009,Jul,9,12:59:44,combo,ftpd[23219],connection,E4,connection
1010,Jul,9,12:59:44,combo,ftpd[23210],connection,E4,connection
1011,Jul,9,12:59:44,combo,ftpd[23218],connection,E4,connection
1012,Jul,9,12:59:44,combo,ftpd[23213],connection,E4,connection
1013,Jul,9,12:59:44,combo,ftpd[23212],connection,E4,connection
1014,Jul,9,12:59:44,combo,ftpd[23211],connection,E4,connection
1015,Jul,9,12:59:44,combo,ftpd[23220],connection,E4,connection
1016,Jul,9,12:59:44,combo,ftpd[23214],connection,E4,connection
1017,Jul,9,12:59:44,combo,ftpd[23221],connection,E4,connection
1018,Jul,9,12:59:45,combo,ftpd[23222],connection,E4,connection
1019,Jul,9,12:59:45,combo,ftpd[23223],connection,E4,connection
1020,Jul,9,12:59:45,combo,ftpd[23224],connection,E4,connection
1021,Jul,9,12:59:45,combo,ftpd[23225],connection,E4,connection
1022,Jul,9,12:59:45,combo,ftpd[23226],connection,E4,connection
1023,Jul,9,19:34:06,combo,sshd(pam_unix)[23780],authentication,E0,authentication
1024,Jul,9,19:34:06,combo,sshd(pam_unix)[23781],authentication,E0,authentication
1025,Jul,9,19:34:06,combo,sshd(pam_unix)[23784],authentication,E0,authentication
1026,Jul,9,19:34:07,combo,sshd(pam_unix)[23786],authentication,E0,authentication
1027,Jul,9,19:34:09,combo,sshd(pam_unix)[23788],authentication,E0,authentication
1028,Jul,9,19:34:09,combo,sshd(pam_unix)[23790],authentication,E0,authentication
1029,Jul,9,19:34:10,combo,sshd(pam_unix)[23792],authentication,E0,authentication
1030,Jul,9,19:34:12,combo,sshd(pam_unix)[23794],authentication,E0,authentication
1031,Jul,9,19:34:13,combo,sshd(pam_unix)[23796],authentication,E0,authentication
1032,Jul,9,19:34:14,combo,sshd(pam_unix)[23798],authentication,E0,authentication
1033,Jul,9,22:53:19,combo,ftpd[24085],connection,E4,connection
1034,Jul,9,22:53:19,combo,ftpd[24088],connection,E4,connection
1035,Jul,9,22:53:19,combo,ftpd[24087],connection,E4,connection
1036,Jul,9,22:53:19,combo,ftpd[24089],connection,E4,connection
1037,Jul,9,22:53:19,combo,ftpd[24090],connection,E4,connection
1038,Jul,9,22:53:19,combo,ftpd[24091],connection,E4,connection
1039,Jul,9,22:53:22,combo,ftpd[24081],connection,E4,connection
1040,Jul,9,22:53:22,combo,ftpd[24071],connection,E4,connection
1041,Jul,9,22:53:22,combo,ftpd[24077],connection,E4,connection
1042,Jul,9,22:53:22,combo,ftpd[24086],connection,E4,connection
1043,Jul,9,22:53:22,combo,ftpd[24069],connection,E4,connection
1044,Jul,9,22:53:22,combo,ftpd[24074],connection,E4,connection
1045,Jul,9,22:53:22,combo,ftpd[24079],connection,E4,connection
1046,Jul,9,22:53:22,combo,ftpd[24072],connection,E4,connection
1047,Jul,9,22:53:22,combo,ftpd[24076],connection,E4,connection
1048,Jul,9,22:53:22,combo,ftpd[24075],connection,E4,connection
1049,Jul,9,22:53:22,combo,ftpd[24078],connection,E4,connection
1050,Jul,9,22:53:22,combo,ftpd[24080],connection,E4,connection
1051,Jul,9,22:53:22,combo,ftpd[24084],connection,E4,connection
1052,Jul,9,22:53:22,combo,ftpd[24070],connection,E4,connection
1053,Jul,9,22:53:22,combo,ftpd[24083],connection,E4,connection
1054,Jul,9,22:53:22,combo,ftpd[24082],connection,E4,connection
1055,Jul,9,22:53:22,combo,ftpd[24073],connection,E4,connection
1056,Jul,10,03:55:15,combo,ftpd[24513],connection,E4,connection
1057,Jul,10,03:55:15,combo,ftpd[24512],connection,E4,connection
1058,Jul,10,03:55:15,combo,ftpd[24519],connection,E4,connection
1059,Jul,10,03:55:15,combo,ftpd[24514],connection,E4,connection
1060,Jul,10,03:55:15,combo,ftpd[24515],connection,E4,connection
1061,Jul,10,03:55:15,combo,ftpd[24516],connection,E4,connection
1062,Jul,10,03:55:15,combo,ftpd[24517],connection,E4,connection
1063,Jul,10,03:55:15,combo,ftpd[24521],connection,E4,connection
1064,Jul,10,03:55:15,combo,ftpd[24520],connection,E4,connection
1065,Jul,10,03:55:15,combo,ftpd[24522],connection,E4,connection
1066,Jul,10,03:55:15,combo,ftpd[24518],connection,E4,connection
1067,Jul,10,03:55:15,combo,ftpd[24523],connection,E4,connection
1068,Jul,10,03:55:15,combo,ftpd[24524],connection,E4,connection
1069,Jul,10,03:55:15,combo,ftpd[24525],connection,E4,connection
1070,Jul,10,03:55:15,combo,ftpd[24526],connection,E4,connection
1071,Jul,10,03:55:15,combo,ftpd[24527],connection,E4,connection
1072,Jul,10,03:55:15,combo,ftpd[24528],connection,E4,connection
1073,Jul,10,03:55:15,combo,ftpd[24529],connection,E4,connection
1074,Jul,10,03:55:15,combo,ftpd[24530],connection,E4,connection
1075,Jul,10,03:55:15,combo,ftpd[24531],connection,E4,connection
1076,Jul,10,03:55:15,combo,ftpd[24532],connection,E4,connection
1077,Jul,10,03:55:15,combo,ftpd[24533],connection,E4,connection
1078,Jul,10,03:55:15,combo,ftpd[24534],connection,E4,connection
1079,Jul,10,04:04:31,combo,su(pam_unix)[24898],session,E2,session
1080,Jul,10,04:04:32,combo,su(pam_unix)[24898],session,E2,session
1081,Jul,10,04:04:33,combo,cups,cupsd,E52,cupsd
1082,Jul,10,04:04:39,combo,cups,cupsd,E52,cupsd
1083,Jul,10,04:04:46,combo,logrotate,ALERT,E3,ALERT
1084,Jul,10,04:10:47,combo,su(pam_unix)[26353],session,E2,session
1085,Jul,10,04:10:47,combo,su(pam_unix)[26353],session,E2,session
1086,Jul,10,07:24:24,combo,ftpd[29726],connection,E4,connection
1087,Jul,10,07:24:24,combo,ftpd[29725],connection,E4,connection
1088,Jul,10,07:24:24,combo,ftpd[29719],connection,E4,connection
1089,Jul,10,07:24:24,combo,ftpd[29723],connection,E4,connection
1090,Jul,10,07:24:24,combo,ftpd[29720],connection,E4,connection
1091,Jul,10,07:24:24,combo,ftpd[29717],connection,E4,connection
1092,Jul,10,07:24:24,combo,ftpd[29718],connection,E4,connection
1093,Jul,10,07:24:24,combo,ftpd[29724],connection,E4,connection
1094,Jul,10,07:24:24,combo,ftpd[29722],connection,E4,connection
1095,Jul,10,07:24:24,combo,ftpd[29727],connection,E4,connection
1096,Jul,10,07:24:24,combo,ftpd[29721],connection,E4,connection
1097,Jul,10,07:24:34,combo,ftpd[29728],connection,E4,connection
1098,Jul,10,07:24:34,combo,ftpd[29730],connection,E4,connection
1099,Jul,10,07:24:34,combo,ftpd[29731],connection,E4,connection
1100,Jul,10,07:24:34,combo,ftpd[29732],connection,E4,connection
1101,Jul,10,07:24:34,combo,ftpd[29729],connection,E4,connection
1102,Jul,10,07:24:34,combo,ftpd[29733],connection,E4,connection
1103,Jul,10,07:24:34,combo,ftpd[29734],connection,E4,connection
1104,Jul,10,07:24:34,combo,ftpd[29737],connection,E4,connection
1105,Jul,10,07:24:34,combo,ftpd[29738],connection,E4,connection
1106,Jul,10,07:24:34,combo,ftpd[29739],connection,E4,connection
1107,Jul,10,07:24:34,combo,ftpd[29735],connection,E4,connection
1108,Jul,10,07:24:34,combo,ftpd[29736],connection,E4,connection
1109,Jul,10,13:17:22,combo,ftpd[30278],connection,E4,connection
1110,Jul,10,13:17:22,combo,ftpd[30276],connection,E4,connection
1111,Jul,10,13:17:22,combo,ftpd[30277],connection,E4,connection
1112,Jul,10,13:17:22,combo,ftpd[30292],connection,E4,connection
1113,Jul,10,13:17:22,combo,ftpd[30293],connection,E4,connection
1114,Jul,10,13:17:22,combo,ftpd[30279],connection,E4,connection
1115,Jul,10,13:17:22,combo,ftpd[30280],connection,E4,connection
1116,Jul,10,13:17:22,combo,ftpd[30295],connection,E4,connection
1117,Jul,10,13:17:22,combo,ftpd[30281],connection,E4,connection
1118,Jul,10,13:17:22,combo,ftpd[30282],connection,E4,connection
1119,Jul,10,13:17:22,combo,ftpd[30288],connection,E4,connection
1120,Jul,10,13:17:22,combo,ftpd[30284],connection,E4,connection
1121,Jul,10,13:17:22,combo,ftpd[30290],connection,E4,connection
1122,Jul,10,13:17:22,combo,ftpd[30294],connection,E4,connection
1123,Jul,10,13:17:22,combo,ftpd[30296],connection,E4,connection
1124,Jul,10,13:17:22,combo,ftpd[30283],connection,E4,connection
1125,Jul,10,13:17:22,combo,ftpd[30285],connection,E4,connection
1126,Jul,10,13:17:22,combo,ftpd[30289],connection,E4,connection
1127,Jul,10,13:17:22,combo,ftpd[30286],connection,E4,connection
1128,Jul,10,13:17:22,combo,ftpd[30297],connection,E4,connection
1129,Jul,10,13:17:22,combo,ftpd[30287],connection,E4,connection
1130,Jul,10,13:17:22,combo,ftpd[30298],connection,E4,connection
